"CTA ID","environment/build","route","UI location","persona","exact label","likely user expectation","actual destination/action","prerequisites","server write expected/observed","persistence contract","confirmation","notification requirements","operator owner/queue","return/status path","applicable scenario IDs","mobile result","desktop result","evidence","finding IDs"
"CTA-signedout-_admin_research_blueprint-review-L12","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","link; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Back to site","Label implies navigation; individual expectation review NOT RUN","/","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L15","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","link; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Overview","Label implies navigation; individual expectation review NOT RUN","/admin/research","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L26","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","link; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Applications","Label implies navigation; individual expectation review NOT RUN","/admin/research/applications","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/applications","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L28","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","link; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Account inspection","Label implies navigation; individual expectation review NOT RUN","/admin/research/members","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/members","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L30","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","link; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Plan review","Label implies navigation; individual expectation review NOT RUN","/admin/research/blueprint-review","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/blueprint-review","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L32","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","link; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Questions","Label implies navigation; individual expectation review NOT RUN","/admin/research/questions","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/questions","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L55","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","textbox; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Email","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L57","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","textbox; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Password","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L58","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","button; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Sign in","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_blueprint-review-L59","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/blueprint-review","link; signedout-_admin_research_blueprint-review.txt","See evidence fixture/scenario; not individually qualified","Password reset lives on /admin","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_blueprint-review.txt",""
"CTA-signedout-_admin_research_products-L3","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","xenios research ops","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L8","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Founder home","Label implies navigation; individual expectation review NOT RUN","/admin/research/command-center","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/command-center","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L10","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Growth / site admin","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L12","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Back to site","Label implies navigation; individual expectation review NOT RUN","/","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L15","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Overview","Label implies navigation; individual expectation review NOT RUN","/admin/research","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L29","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Products","Label implies navigation; individual expectation review NOT RUN","/admin/research/products","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/products","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L31","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Product configuration","Label implies navigation; individual expectation review NOT RUN","/admin/research/product-configuration","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/product-configuration","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L33","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Product requests","Label implies navigation; individual expectation review NOT RUN","/admin/research/product-requests","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/product-requests","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L35","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Inventory","Label implies navigation; individual expectation review NOT RUN","/admin/research/inventory","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/inventory","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L37","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Orders","Label implies navigation; individual expectation review NOT RUN","/admin/research/orders","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/orders","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L39","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Commerce queues","Label implies navigation; individual expectation review NOT RUN","/admin/research/commerce-queues","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/commerce-queues","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L59","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","textbox; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Email","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L61","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","textbox; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Password","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L62","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","button; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Sign in","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_products-L63","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/products","link; signedout-_admin_research_products.txt","See evidence fixture/scenario; not individually qualified","Password reset lives on /admin","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_products.txt",""
"CTA-signedout-_admin_research_product-configuration-L3","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","xenios research ops","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L8","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Founder home","Label implies navigation; individual expectation review NOT RUN","/admin/research/command-center","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/command-center","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L10","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Growth / site admin","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L12","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Back to site","Label implies navigation; individual expectation review NOT RUN","/","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L15","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Overview","Label implies navigation; individual expectation review NOT RUN","/admin/research","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L29","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Products","Label implies navigation; individual expectation review NOT RUN","/admin/research/products","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/products","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L31","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Product configuration","Label implies navigation; individual expectation review NOT RUN","/admin/research/product-configuration","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/product-configuration","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L33","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Product requests","Label implies navigation; individual expectation review NOT RUN","/admin/research/product-requests","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/product-requests","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L35","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Inventory","Label implies navigation; individual expectation review NOT RUN","/admin/research/inventory","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/inventory","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L37","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Orders","Label implies navigation; individual expectation review NOT RUN","/admin/research/orders","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/orders","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L39","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Commerce queues","Label implies navigation; individual expectation review NOT RUN","/admin/research/commerce-queues","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/commerce-queues","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L59","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","textbox; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Email","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L61","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","textbox; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Password","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L62","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","button; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Sign in","Label implies interaction; individual expectation review NOT RUN","Control observed; action contract NOT RUN","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","NOT VERIFIED","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-configuration-L63","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-configuration","link; signedout-_admin_research_product-configuration.txt","See evidence fixture/scenario; not individually qualified","Password reset lives on /admin","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-configuration.txt",""
"CTA-signedout-_admin_research_product-requests-L3","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","xenios research ops","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L8","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Founder home","Label implies navigation; individual expectation review NOT RUN","/admin/research/command-center","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research/command-center","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L10","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Growth / site admin","Label implies navigation; individual expectation review NOT RUN","/admin","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L12","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Back to site","Label implies navigation; individual expectation review NOT RUN","/","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
"CTA-signedout-_admin_research_product-requests-L15","LOCAL BASELINE 0574264562f33fe40572b1d9976f4700bef9c83e","/admin/research/product-requests","link; signedout-_admin_research_product-requests.txt","See evidence fixture/scenario; not individually qualified","Overview","Label implies navigation; individual expectation review NOT RUN","/admin/research","Not individually verified","NOT RUN unless scenario explicitly records submission","NOT VERIFIED","See scenario results; otherwise NOT RUN","NOT VERIFIED","NOT VERIFIED","/admin/research","Map through evidence filename to SCENARIO_RESULTS.csv","NOT INDIVIDUALLY RUN","NOT INDIVIDUALLY RUN","evidence/signedout-_admin_research_product-requests.txt",""
