offer_id,exact_name,exact_format_variant,category,current_price_authority,public_price_allowed,availability,care,research_order,assisted_order,unavailable,account_required,clinician_review_required,current_cta,target_cta,fulfillment_authority,documentation_coa_status,source_of_truth,unresolved_issue
canonical:mov_017febfdb0edf96366f4,Epithalon,EPITHALON 20 mg,Research Peptides & Materials / Lyophilized Vial,current_master_retail candidate $159.38 (pending_approval); live Product Control member price not inspected by this lane,PENDING D-05 - candidate retail is pending_approval; until approved show 'Price confirmed in your quote',Assisted order (human-reviewed request; no direct purchase),NO,YES (via assisted request),YES,NO,No (passwordless request + reference); Sign In optional to see history,NO,Early Access / assisted request: 'Request an order' at /research/early-access/order-request (entry is confusing; see CUX-03),Request Order,Supplier NOT verified (vendor RFQ: zero responses); human release after payment verification,Not verified (no vendor COA/lot responses),docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0283),public copy draft; price pending_approval; supplier/COA/landed cost not verified
canonical:mov_f75653e3644d8141ed92,Testosterone Cyp,TESTOSTERONE CYP 200MG/ML GRAPE SEED OIL (5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0220),public copy draft; pharmacy/clinician provider not verified
canonical:mov_f8127b7d800d59a87749,Estradiol,ESTRADIOL 2MG TABLET,503A Clinical Formulations / Tablet,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0056),public copy draft; pharmacy/clinician provider not verified
canonical:mov_fc8502227dcc0d508e25,PT-141 Nasal Spray,PT-141 NASAL SPRAY 2.5MG/SPRAY (3ML),503A Clinical Formulations / Nasal Spray,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0126),public copy draft; pharmacy/clinician provider not verified
canonical:mov_fca88a97ef3ed5104fd3,Tb-500,TB-500 10MG/ML (5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0207),public copy draft; pharmacy/clinician provider not verified
canonical:mov_fce7784f2a27983462c2,Anastrozole,ANASTROZOLE 0.5MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0003),public copy draft; pharmacy/clinician provider not verified
canonical:mov_fd3adb2c68e7a0e73082,Methylene Blue,METHYLENE BLUE 10MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0103),public copy draft; pharmacy/clinician provider not verified
canonical:mov_fdcdf9c3b5b5168b4ea4,Dhea,DHEA 50MG CAPSULE,503A Clinical Formulations / Capsule,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0038),public copy draft; pharmacy/clinician provider not verified
canonical:mov_fdda4d40b1fdbb305d55,Trimix (Papaverine,TRIMIX (Papaverine 30mg / Phentolamine 1mg / Alprostadil 20mcg per mL) (5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0239),public copy draft; pharmacy/clinician provider not verified
canonical:mov_fe37a77ef2c2e7312ce6,Semaglutide + Glycine,SEMAGLUTIDE/ GLYCINE 5MG-2.5MG/ML (6ML) (30mg vial),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0168),public copy draft; pharmacy/clinician provider not verified
canonical:mov_ff30e00f97f56347d9ee,Elamipretide (Ss31),ELAMIPRETIDE (SS31) 15MG/ML (5ML),503A Clinical Formulations / Compounded Vial / Liquid,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0042),public copy draft; pharmacy/clinician provider not verified
canonical:mov_ff9faa14357676165e39,Testosterone,TESTOSTERONE 10MG/GM TOPICAL CREAM,503A Clinical Formulations / Topical Cream,none in repo (no candidate),NO - clinician/pharmacy determines; show 'Price confirmed after clinical review' (D-05),Care pathway only (clinician decision after secure handoff),YES,NO,NO,NO,No account to request Care; secure clinical account only after human review,YES,Public: none (catalog not public). Member catalog: 'Explore Care' -> /research/member/metabolic-care (member-only page),Start Care,Licensed pharmacy via secure clinical system - provider readiness NOT verified (PROVIDER_READINESS.md),N/A to site (pharmacy-dispensed); pharmacy identity not verified,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0213),public copy draft; pharmacy/clinician provider not verified
canonical:mov_038386172c35c2ad8cca,BAM15,BAM15 500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (MASTER-109),public copy draft
canonical:mov_06849c26f971f74805ef,Semaglutide / GLP-1,GLP-1 (2mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0412),public copy draft
canonical:mov_07317a1fe77fe228b793,CJC-1295 With DAC,CJC-1295 - With DAC (10mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0394),public copy draft
canonical:mov_0a8df59fa70328b1c1ca,Colostrum,Colostrum (100mg x 90 Capsules),Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0395),public copy draft
canonical:mov_0ba805e868711366428d,PE-22-28,PE-22-28 (10mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0408),public copy draft
canonical:mov_0f3fa003c76aadef763c,Inflam-Eze (30-serving),Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0373),public copy draft
canonical:mov_11b73649761a6d35f28c,Thymosin Alpha-1 + KPV + LL-37,Thymosin Alpha-1 10 mg + KPV 10 mg + LL-37 5 mg,Research Peptides & Materials / Lyophilized Vial,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0352),public copy draft
canonical:mov_120b19d12e869b0070ff,Thymosin Alpha-1,Thymosin Alpha-1 500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0255),public copy draft
canonical:mov_13073979f2da65f4e160,HCG,HCG(120000iu),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0401),public copy draft
canonical:mov_199a0126b086cc43cb1b,Mito Recharge,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0376),public copy draft
canonical:mov_1f87878d1e95e525b15d,Curcumin,Curcumin (600mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0396),public copy draft
canonical:mov_235641a298fed1c2637e,Tesofensine,Tesofensine (500mcg) Capsules x30,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0419),public copy draft
canonical:mov_256cb0423eb6d2a77f65,Oxytocin,10 mg,Research Peptides & Materials / Form not stated,seth_recommended_retail candidate $89.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0407),public copy draft; price pending_approval
canonical:mov_257fd9d66f6284e3570e,TB-500,TB-500 500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0253),public copy draft
canonical:mov_287c60ca423250ef75d6,Tesamorelin + Ipamorelin,2X Blend Tesamorelin (10mg) / Ipamorelin (5mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0388),public copy draft
canonical:mov_2a06e3a4fa8fb02b64cf,Thymosin Alpha-1 + Thymulin,Thymosin Alpha 1 (TA1) Complex Thymulin (10mg/6.4mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0417),public copy draft
canonical:mov_2de19f71e09e8bc3febb,Chondro Jointaide,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0368),public copy draft
canonical:mov_32c1c33224d5fca42b1e,Survodutide,Survodutide (6mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0415),public copy draft
canonical:mov_361af70608afc9c98ec0,GHK-Cu,GHK-Cu (75mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0398),public copy draft
canonical:mov_395e7047e013e2074f6a,SLU-PP-332,SLU-PP-332 250 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0250),public copy draft
canonical:mov_3e4c0914851a77ba8763,Semax + Selank + DSIP,SEMAX 10 mg + SELANK 10 mg + DSIP 2 mg,Research Peptides & Materials / Lyophilized Vial,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0339),public copy draft
canonical:mov_43ff04d9edfcdb5543a4,BPC-157 + TB-500,BPC-157 15 mg + TB-500 15 mg,Research Peptides & Materials / Lyophilized Vial,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0266),public copy draft
canonical:mov_451f34fca5c1a293b145,BPC-157,BPC-157 (20mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0393),public copy draft
canonical:mov_457168650622c3647dc9,BPC-157 + TB-500,BPC-157 5 mg + TB-500 5 mg,Research Peptides & Materials / Lyophilized Vial,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0267),public copy draft
canonical:mov_4a105b161858064229f3,Uplift+,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0385),public copy draft
canonical:mov_512ed6b875c04eee4753,Syringes & Alcohol Swabs,Syringes & Alcohol Swabs,Shipping & Fulfillment / Included Supply,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (no SKU),public copy draft
canonical:mov_548802074a4f9ca45f5d,BPC-157 + TB-500,BPC-157 10 mg + TB-500 10 mg,Research Peptides & Materials / Lyophilized Vial,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0265),public copy draft
canonical:mov_554ae2758dbe92e4baa6,BDNF,BDNF (Brain-derived neurotrophic factor) (10mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0392),public copy draft
canonical:mov_5e74aacac728cfcbd11f,GLOW (GHK-Cu + BPC-157 + TB-500),GLOW GHK-Cu(27mg) / BPC-157 (5mg) / TB-500 (10mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0399),public copy draft
canonical:mov_64db7bf766cd1d66694d,HGH,HGH (10iu),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0403),public copy draft
canonical:mov_69a9f7466c5385ab9811,IGF-1 DES,IGF-1 DES (1mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0404),public copy draft
canonical:mov_6f2d07f881d861bf3991,GI Defend,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0371),public copy draft
canonical:mov_7502e2415b8757cad0eb,DSIP + Selank,DSIP 2 mg + SELANK 10 mg,Research Peptides & Materials / Lyophilized Vial,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0279),public copy draft
canonical:mov_753d3f94385adf791d1e,BPC-157,BPC-157 500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0245),public copy draft
canonical:mov_7871c059b8a970a5b3d1,LL-37 Complex,LL-37 Complex (5mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0405),public copy draft
canonical:mov_7c55d415a9574e9ebda7,Hexarelin,5 mg,Research Peptides & Materials / Form not stated,seth_recommended_retail candidate $79.00 (pending_approval); live Product Control member price not inspected by this lane,NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0402),public copy draft; price pending_approval
canonical:mov_7c6e65b041ae3bfe5262,Collagen Renew (Dynamic Multi),Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0369),public copy draft
canonical:mov_80916d9782f415a13ad3,PeriMenopause Support,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0379),public copy draft
canonical:mov_8293d0baa21eb4d561f8,Blend BPC-157 + TB-500,BLEND BPC-157 + TB-500 500/500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0246),public copy draft
canonical:mov_845dc69ae9dd6cd6ba34,Brain Restore,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0367),public copy draft
canonical:mov_8578e13fb8475e39f618,GHKcu,GHK-Cu 30 mL,Topicals & Regenerative / Topical Cream,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0387),public copy draft
canonical:mov_862b99ce1c9f144086dd,Tesofensine,Tesofensine (500mcg) Capsules x100,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0418),public copy draft
canonical:mov_867e32ca427228fdd87e,Retatrutide / GLP-3,GLP-3 (24mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0411),public copy draft
canonical:mov_8af22768144442c60424,Stress Essentials Balance,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0381),public copy draft
canonical:mov_8bec8068d30d6f928040,Semax,Semax (30mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0413),public copy draft
canonical:mov_8df703ff84f1bb8e1662,GHK-Cu + Epithalon,GHK-Cu 50 mg + EPITHALON 10 mg,Research Peptides & Materials / Lyophilized Vial,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0289),public copy draft
canonical:mov_8e11e063f79d56a3a946,Sermorelin,SERMORELIN 500 mcg,Research Capsules / Capsule / Bottle,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0252),public copy draft
canonical:mov_904af0a54faddfe2f21f,Rejuvenate+,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0380),public copy draft
canonical:mov_96f011e65e7b6a72f8c9,Tesamorelin,Tesamorelin (8mg) x 4 pack,Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0416),public copy draft
canonical:mov_973154f49c156dcf7a72,Retatrutide / GLP-3,GLP-3 (12mg),Research Peptides & Materials / Form not stated,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0410),public copy draft
canonical:mov_9813dabbc127f6b382fb,Annatto Pro 125,Retail unit / package,Supplements / Supplement Unit,none in repo (no candidate),NO,Unavailable / not offered,NO,NO,NO,YES,N/A,N/A,Not listed publicly,None - do not list on public index; if reached by URL show Unavailable + Explore Products,None,N/A,docs/production-completion/catalog/catalog-reconciliation.json (GEN-GRP-0366),public copy draft
